


Fecha Local,Fecha UTC,Direcci�n del Viento (grados),Direcci�n de r�faga (grados),Rapidez de viento (km/h),Rapidez de r�faga (km/h),Temperatura del Aire (�C),Humedad relativa (%),Presi�n Atmosf�rica (hpa),Precipitaci�n (mm),Radiaci�n Solar (W/m�),
2022-09-10 16:10:00,2022-09-10 21:10:00,339.0,328.0,7.3,12.5,24.9,37,777.4,0,494,
2022-09-10 16:00:00,2022-09-10 21:00:00,320.0,306.0,11.8,21.2,25.3,37,777.5,0,605,
2022-09-10 15:50:00,2022-09-10 20:50:00,298.0,284.0,9.2,20,26,35,777.5,0,912,
2022-09-10 15:40:00,2022-09-10 20:40:00,300.0,318.0,10,22.3,25.4,36,777.6,0,968,
2022-09-10 15:30:00,2022-09-10 20:30:00,285.0,309.0,10.4,21.8,24.9,36,777.7,0,1006,
2022-09-10 15:20:00,2022-09-10 20:20:00,328.0,314.0,10.3,23.5,24.5,38,777.9,0,806,
2022-09-10 15:10:00,2022-09-10 20:10:00,336.0,340.0,10.7,20,24.7,38,778,0,591,
2022-09-10 15:00:00,2022-09-10 20:00:00,316.0,275.0,7.9,18.9,24.9,38,778.1,0,786,
2022-09-10 14:50:00,2022-09-10 19:50:00,20.0,249.0,6.2,11.4,24.3,36,778.2,0,825,
2022-09-10 14:40:00,2022-09-10 19:40:00,76.0,24.0,11.6,18.9,24.3,36,778.3,0,1054,
2022-09-10 14:30:00,2022-09-10 19:30:00,16.0,25.0,8.8,16,25.2,35,778.4,0,650,
2022-09-10 14:20:00,2022-09-10 19:20:00,260.0,245.0,6.1,15.4,25.1,34,778.5,0,1127,
2022-09-10 14:10:00,2022-09-10 19:10:00,62.0,104.0,6.6,10.2,24.4,36,778.7,0,1149,
2022-09-10 14:00:00,2022-09-10 19:00:00,61.0,11.0,9.3,16.6,24.2,36,778.8,0,1105,
2022-09-10 13:50:00,2022-09-10 18:50:00,344.0,304.0,10.3,16.6,23.8,37,778.9,0,1070,
2022-09-10 13:40:00,2022-09-10 18:40:00,95.0,91.0,8.3,14.3,23.8,37,779,0,1089,
2022-09-10 13:30:00,2022-09-10 18:30:00,41.0,50.0,10.6,19.5,23.5,39,779.1,0,1069,
2022-09-10 13:20:00,2022-09-10 18:20:00,71.0,98.0,9.5,22.9,23.8,37,779.3,0,1099,
2022-09-10 13:10:00,2022-09-10 18:10:00,37.0,1.0,7.1,14.9,23.9,40,779.4,0,1062,
2022-09-10 13:00:00,2022-09-10 18:00:00,120.0,123.0,3.3,8.5,23.3,42,779.5,0,986,
2022-09-10 12:50:00,2022-09-10 17:50:00,14.0,52.0,9.9,16.6,22.6,44,779.6,0,998,
2022-09-10 12:40:00,2022-09-10 17:40:00,18.0,344.0,10.2,20,22.8,44,779.6,0,984,
2022-09-10 12:30:00,2022-09-10 17:30:00,108.0,141.0,7,11.4,22.8,43,779.7,0,995,
2022-09-10 12:20:00,2022-09-10 17:20:00,65.0,138.0,5.5,11.4,22.6,45,779.8,0,990,
2022-09-10 12:10:00,2022-09-10 17:10:00,355.0,344.0,8,16,22.1,50,779.9,0,978,
2022-09-10 12:00:00,2022-09-10 17:00:00,344.0,27.0,7.8,15.4,21.9,50,780,0,941,
2022-09-10 11:50:00,2022-09-10 16:50:00,325.0,13.0,5.5,13.7,22.1,51,780.1,0,912,
2022-09-10 11:40:00,2022-09-10 16:40:00,43.0,87.0,5.6,12,21.7,53,780.1,0,909,
2022-09-10 11:30:00,2022-09-10 16:30:00,68.0,77.0,5.1,13.1,21.6,54,780.1,0,891,
2022-09-10 11:20:00,2022-09-10 16:20:00,76.0,95.0,5.2,9.7,21.2,53,780.1,0,866,
2022-09-10 11:10:00,2022-09-10 16:10:00,75.0,91.0,4.9,9.7,21.5,55,780.1,0,850,
2022-09-10 11:00:00,2022-09-10 16:00:00,65.0,30.0,4,9.1,20.8,62,780.1,0,822,
2022-09-10 10:50:00,2022-09-10 15:50:00,16.0,48.0,4.4,9.1,20.1,65,780,0,783,
2022-09-10 10:40:00,2022-09-10 15:40:00,274.0,251.0,5.9,9.1,19.5,67,780,0,743,
2022-09-10 10:30:00,2022-09-10 15:30:00,155.0,113.0,5.6,10.8,19.3,68,780,0,699,
2022-09-10 10:20:00,2022-09-10 15:20:00,231.0,252.0,4.3,7.9,19,70,779.9,0,660,
2022-09-10 10:10:00,2022-09-10 15:10:00,199.0,211.0,4.3,7.9,18.5,71,779.9,0,628,
2022-09-10 10:00:00,2022-09-10 15:00:00,152.0,173.0,4.5,7.4,18.6,71,779.9,0,589,
2022-09-10 09:50:00,2022-09-10 14:50:00,97.0,98.0,4.2,7.9,18.2,73,779.9,0,536,
2022-09-10 09:40:00,2022-09-10 14:40:00,94.0,126.0,5,7.9,18.1,73,779.8,0,489,
2022-09-10 09:30:00,2022-09-10 14:30:00,335.0,278.0,2.3,5.1,17.7,75,779.7,0,446,
2022-09-10 09:20:00,2022-09-10 14:20:00,298.0,297.0,3.7,6.2,17.3,77,779.6,0,397,
2022-09-10 09:10:00,2022-09-10 14:10:00,314.0,275.0,2.1,3.3,16.5,80,779.6,0,360,
2022-09-10 09:00:00,2022-09-10 14:00:00,291.0,296.0,4.4,7.4,15.7,83,779.6,0,320,
2022-09-10 08:50:00,2022-09-10 13:50:00,269.0,251.0,6.8,10.8,15.5,83,779.5,0,266,
2022-09-10 08:40:00,2022-09-10 13:40:00,300.0,270.0,3.9,10.2,15.3,85,779.5,0,231,
2022-09-10 08:30:00,2022-09-10 13:30:00,296.0,310.0,2.7,8.5,14.7,88,779.4,0,181,
2022-09-10 08:20:00,2022-09-10 13:20:00,270.0,315.0,3.8,8.5,14.2,89,779.2,0,136,
2022-09-10 08:10:00,2022-09-10 13:10:00,264.0,276.0,5,7.4,13.7,92,779.1,0,111,
2022-09-10 08:00:00,2022-09-10 13:00:00,270.0,266.0,5.2,9.1,13.2,95,779.1,0,79,
2022-09-10 07:50:00,2022-09-10 12:50:00,283.0,290.0,5.3,7.4,12.8,96,779,0,49,
2022-09-10 07:40:00,2022-09-10 12:40:00,317.0,318.0,5,6.8,12.8,96,778.9,0,20,
2022-09-10 07:30:00,2022-09-10 12:30:00,300.0,310.0,3.8,5.6,12.8,96,778.8,0,4,
2022-09-10 07:20:00,2022-09-10 12:20:00,285.0,298.0,4.8,6.8,12.8,94,778.7,0,0,
2022-09-10 07:10:00,2022-09-10 12:10:00,269.0,271.0,3.5,6.8,13,94,778.6,0,0,
2022-09-10 07:00:00,2022-09-10 12:00:00,226.0,248.0,2.5,6.2,13.2,94,778.5,0,0,
2022-09-10 06:50:00,2022-09-10 11:50:00,238.0,249.0,5.3,9.1,13.3,93,778.4,0,0,
2022-09-10 06:40:00,2022-09-10 11:40:00,245.0,247.0,5.7,7.4,13.3,93,778.2,0,0,
2022-09-10 06:30:00,2022-09-10 11:30:00,251.0,251.0,5.5,7.4,13.3,94,778.1,0,0,
2022-09-10 06:20:00,2022-09-10 11:20:00,246.0,252.0,4.3,6.2,13.4,95,778,0,0,
2022-09-10 06:10:00,2022-09-10 11:10:00,244.0,254.0,3.6,6.8,13.5,96,778,0,0,
2022-09-10 06:00:00,2022-09-10 11:00:00,230.0,232.0,0,0,13.4,99,777.9,0,0,
2022-09-10 05:50:00,2022-09-10 10:50:00,271.0,232.0,2.7,3.9,13.6,96,777.8,0,0,
2022-09-10 05:40:00,2022-09-10 10:40:00,224.0,232.0,1.8,3.9,13.7,96,777.7,0,0,
2022-09-10 05:30:00,2022-09-10 10:30:00,236.0,296.0,2,5.6,13.7,95,777.7,0,0,
2022-09-10 05:20:00,2022-09-10 10:20:00,245.0,264.0,2.2,4.5,13.8,93,777.7,0,0,
2022-09-10 05:10:00,2022-09-10 10:10:00,229.0,239.0,0,0,13.9,93,777.7,0,0,
2022-09-10 05:00:00,2022-09-10 10:00:00,226.0,239.0,4.3,6.2,13.9,93,777.7,0,0,
2022-09-10 04:50:00,2022-09-10 09:50:00,244.0,261.0,4.6,6.2,13.8,94,777.7,0,0,
2022-09-10 04:40:00,2022-09-10 09:40:00,281.0,288.0,5.3,7.4,13.8,93,777.7,0,0,
2022-09-10 04:30:00,2022-09-10 09:30:00,280.0,279.0,5.7,9.1,13.8,93,777.7,0,0,
2022-09-10 04:20:00,2022-09-10 09:20:00,287.0,289.0,5.3,8.5,13.9,92,777.8,0,0,
2022-09-10 04:10:00,2022-09-10 09:10:00,283.0,273.0,5.3,10.2,14.1,91,777.8,0,0,
2022-09-10 04:00:00,2022-09-10 09:00:00,259.0,252.0,5.5,9.7,14.3,90,777.8,0,0,
2022-09-10 03:50:00,2022-09-10 08:50:00,254.0,274.0,5.1,8.5,14.5,90,777.9,0,0,
2022-09-10 03:40:00,2022-09-10 08:40:00,255.0,250.0,7.2,9.7,14.5,89,777.9,0,0,
2022-09-10 03:30:00,2022-09-10 08:30:00,255.0,246.0,6.1,10.2,14.6,88,777.9,0,0,
2022-09-10 03:20:00,2022-09-10 08:20:00,251.0,251.0,5.5,8.5,14.7,88,777.9,0,0,
2022-09-10 03:10:00,2022-09-10 08:10:00,230.0,280.0,1.6,0,14.6,88,777.8,0,0,
2022-09-10 03:00:00,2022-09-10 08:00:00,269.0,280.0,6.1,9.7,14.6,88,777.8,0,0,
2022-09-10 02:50:00,2022-09-10 07:50:00,271.0,294.0,4.7,9.1,14.7,88,777.8,0,0,
2022-09-10 02:40:00,2022-09-10 07:40:00,304.0,292.0,5.4,7.4,14.8,88,777.8,0,0,
2022-09-10 02:30:00,2022-09-10 07:30:00,281.0,286.0,7.1,10.2,15,87,777.8,0,0,
2022-09-10 02:20:00,2022-09-10 07:20:00,266.0,266.0,6,9.1,15.1,86,777.8,0,0,
2022-09-10 02:10:00,2022-09-10 07:10:00,271.0,278.0,6.1,9.1,15.3,85,777.8,0,0,
2022-09-10 02:00:00,2022-09-10 07:00:00,257.0,250.0,7.5,10.2,15.5,84,777.9,0,0,
2022-09-10 01:50:00,2022-09-10 06:50:00,260.0,259.0,8.9,12.5,15.6,83,777.9,0,0,
2022-09-10 01:40:00,2022-09-10 06:40:00,262.0,256.0,7.2,11.4,15.6,83,777.9,0,0,
2022-09-10 01:30:00,2022-09-10 06:30:00,260.0,270.0,6.5,9.7,15.8,83,778,0,0,
2022-09-10 01:20:00,2022-09-10 06:20:00,260.0,261.0,6,9.1,16,83,778,0,0,
2022-09-10 01:10:00,2022-09-10 06:10:00,264.0,259.0,4.3,5.6,16.2,81,778.1,0,0,
2022-09-10 01:00:00,2022-09-10 06:00:00,258.0,262.0,6,7.9,16.4,80,778.2,0,0,
2022-09-10 00:50:00,2022-09-10 05:50:00,262.0,249.0,6.1,8.5,16.6,79,778.2,0,0,
2022-09-10 00:40:00,2022-09-10 05:40:00,255.0,261.0,3.4,6.2,16.7,79,778.3,0,0,
2022-09-10 00:30:00,2022-09-10 05:30:00,235.0,261.0,1.9,4.5,16.8,78,778.2,0,0,
2022-09-10 00:20:00,2022-09-10 05:20:00,260.0,262.0,4.7,7.9,17.1,77,778.2,0,0,
2022-09-10 00:10:00,2022-09-10 05:10:00,239.0,244.0,6.5,10.2,17.3,77,778.2,0,0,
2022-09-10 00:00:00,2022-09-10 05:00:00,238.0,238.0,5.7,7.9,17.3,78,778.2,0,0,
2022-09-09 23:50:00,2022-09-10 04:50:00,249.0,244.0,5.4,7.4,17.4,79,778.2,0,0,
2022-09-09 23:40:00,2022-09-10 04:40:00,239.0,244.0,2.2,7.4,17.5,80,778.1,0,0,
2022-09-09 23:30:00,2022-09-10 04:30:00,117.0,97.0,3.1,5.1,17.7,78,778.1,0,0,
2022-09-09 23:20:00,2022-09-10 04:20:00,82.0,79.0,4.2,6.2,17.9,78,778.1,0,0,
2022-09-09 23:10:00,2022-09-10 04:10:00,33.0,3.0,3.6,5.6,18,77,778.1,0,0,
2022-09-09 23:00:00,2022-09-10 04:00:00,27.0,10.0,6,8.5,18.1,76,778,0,0,
2022-09-09 22:50:00,2022-09-10 03:50:00,59.0,58.0,7.3,10.8,18.1,76,777.9,0,0,
2022-09-09 22:40:00,2022-09-10 03:40:00,44.0,36.0,6.6,10.8,18.2,76,777.8,0,0,
2022-09-09 22:30:00,2022-09-10 03:30:00,31.0,8.0,8.1,13.7,18.4,75,777.8,0,0,
2022-09-09 22:20:00,2022-09-10 03:20:00,32.0,15.0,8.7,14.9,18.5,75,777.7,0,0,
2022-09-09 22:10:00,2022-09-10 03:10:00,41.0,47.0,10.9,20.6,18.7,75,777.4,0,0,
2022-09-09 22:00:00,2022-09-10 03:00:00,40.0,52.0,12,19.5,18.9,73,777.2,0,0,
2022-09-09 21:50:00,2022-09-10 02:50:00,33.0,53.0,10.2,17.7,19.5,67,777,0,0,
2022-09-09 21:40:00,2022-09-10 02:40:00,2.0,28.0,9.2,18.9,19.8,55,776.9,0,0,
2022-09-09 21:30:00,2022-09-10 02:30:00,333.0,300.0,9.6,16,20,50,776.6,0,0,
2022-09-09 21:20:00,2022-09-10 02:20:00,325.0,329.0,8.7,16,20,50,776.4,0,0,
2022-09-09 21:10:00,2022-09-10 02:10:00,320.0,331.0,9.5,16.6,20.2,50,776.1,0,0,
2022-09-09 21:00:00,2022-09-10 02:00:00,329.0,333.0,10.5,16.6,20.3,49,775.9,0,0,
2022-09-09 20:50:00,2022-09-10 01:50:00,338.0,341.0,10.4,16,20.5,49,775.9,0,0,
2022-09-09 20:40:00,2022-09-10 01:40:00,335.0,343.0,10.8,16,20.7,47,775.8,0,0,
2022-09-09 20:30:00,2022-09-10 01:30:00,333.0,354.0,11.2,17.7,20.8,45,775.7,0,0,
2022-09-09 20:20:00,2022-09-10 01:20:00,329.0,327.0,11.2,19.5,20.9,43,775.6,0,0,
2022-09-09 20:10:00,2022-09-10 01:10:00,334.0,325.0,10.3,16.6,21.1,42,775.5,0,0,
2022-09-09 20:00:00,2022-09-10 01:00:00,335.0,327.0,10.1,17.2,21.2,42,775.4,0,0,
2022-09-09 19:50:00,2022-09-10 00:50:00,331.0,317.0,11.6,18.9,21.4,41,775.3,0,0,
2022-09-09 19:40:00,2022-09-10 00:40:00,334.0,327.0,13.2,20.6,21.5,40,775.2,0,4,
2022-09-09 19:30:00,2022-09-10 00:30:00,335.0,349.0,10.5,17.2,21.7,40,775.2,0,15,
2022-09-09 19:20:00,2022-09-10 00:20:00,358.0,10.0,12.9,20.6,21.9,39,775.2,0,25,
2022-09-09 19:10:00,2022-09-10 00:10:00,8.0,9.0,12.4,20.6,22,40,775,0,40,
2022-09-09 19:00:00,2022-09-10 00:00:00,357.0,14.0,14.1,25.2,22.2,40,774.9,0,69,
2022-09-09 18:50:00,2022-09-09 23:50:00,343.0,329.0,13.1,24.1,22.5,38,774.9,0,149,
2022-09-09 18:40:00,2022-09-09 23:40:00,355.0,22.0,16.2,26.4,22.6,38,774.7,0,205,
2022-09-09 18:30:00,2022-09-09 23:30:00,357.0,7.0,17.8,31.6,22.7,38,774.6,0,249,
2022-09-09 18:20:00,2022-09-09 23:20:00,334.0,314.0,12.9,24.1,22.8,37,774.6,0,206,
2022-09-09 18:10:00,2022-09-09 23:10:00,333.0,311.0,13.5,23.5,22.9,37,774.5,0,276,
2022-09-09 18:00:00,2022-09-09 23:00:00,333.0,324.0,11.8,21.2,22.7,38,774.5,0,345,
2022-09-09 17:50:00,2022-09-09 22:50:00,329.0,312.0,14.7,29.2,22.9,38,774.4,0,218,
2022-09-09 17:40:00,2022-09-09 22:40:00,341.0,331.0,16,29.8,22.7,40,774.4,0,322,
2022-09-09 17:30:00,2022-09-09 22:30:00,340.0,331.0,11,23.5,22.8,40,774.5,0,196,
2022-09-09 17:20:00,2022-09-09 22:20:00,328.0,332.0,14.5,28.1,23.4,39,774.5,0,309,
2022-09-09 17:10:00,2022-09-09 22:10:00,352.0,21.0,12.5,23.5,23.4,41,774.5,0,618,
2022-09-09 17:00:00,2022-09-09 22:00:00,355.0,12.0,12.6,23.5,23.3,41,774.5,0,615,
2022-09-09 16:50:00,2022-09-09 21:50:00,333.0,316.0,10.3,28.1,23.4,42,774.5,0,557,
2022-09-09 16:40:00,2022-09-09 21:40:00,303.0,337.0,15,26.4,23.5,41,774.6,0,618,
2022-09-09 16:30:00,2022-09-09 21:30:00,350.0,0.0,7.8,18.9,23.7,39,774.7,0,540,
2022-09-09 16:20:00,2022-09-09 21:20:00,333.0,321.0,12.4,23.5,23.8,38,774.8,0,727,
2022-09-09 16:10:00,2022-09-09 21:10:00,298.0,331.0,9.1,19.5,23.8,38,774.9,0,752,
2022-09-09 16:00:00,2022-09-09 21:00:00,313.0,318.0,13.3,24.6,23.5,38,775,0,747,
2022-09-09 15:50:00,2022-09-09 20:50:00,22.0,354.0,11.1,18.9,23.6,36,775.1,0,826,
2022-09-09 15:40:00,2022-09-09 20:40:00,318.0,318.0,12.3,25.2,24.2,36,775.2,0,884,
2022-09-09 15:30:00,2022-09-09 20:30:00,313.0,325.0,8.7,18.3,24.5,36,775.3,0,935,
2022-09-09 15:20:00,2022-09-09 20:20:00,282.0,296.0,8.9,21.8,24.3,35,775.4,0,901,
2022-09-09 15:10:00,2022-09-09 20:10:00,309.0,316.0,10.3,19.5,23.7,37,775.6,0,889,
2022-09-09 15:00:00,2022-09-09 20:00:00,269.0,324.0,10.9,18.9,23.4,38,775.6,0,888,
2022-09-09 14:50:00,2022-09-09 19:50:00,292.0,318.0,11.5,29.8,23.3,39,775.7,0,806,
2022-09-09 14:40:00,2022-09-09 19:40:00,337.0,271.0,8.6,21.2,23.1,41,775.9,0,955,
2022-09-09 14:30:00,2022-09-09 19:30:00,14.0,357.0,10.8,21.2,23,42,776,0,878,
2022-09-09 14:20:00,2022-09-09 19:20:00,334.0,51.0,6.5,14.3,23.6,41,776.2,0,1059,
2022-09-09 14:10:00,2022-09-09 19:10:00,304.0,317.0,7,13.1,23.3,41,776.3,0,971,
2022-09-09 14:00:00,2022-09-09 19:00:00,92.0,85.0,5.4,10.8,23,41,776.5,0,1087,
2022-09-09 13:50:00,2022-09-09 18:50:00,356.0,329.0,8.1,14.3,22.5,43,776.7,0,1103,
2022-09-09 13:40:00,2022-09-09 18:40:00,350.0,9.0,9.1,18.3,22.4,43,776.7,0,1101,
2022-09-09 13:30:00,2022-09-09 18:30:00,349.0,336.0,10.2,15.4,22.4,43,776.8,0,1066,
2022-09-09 13:20:00,2022-09-09 18:20:00,193.0,229.0,6.8,12,22.9,42,777,0,1074,
2022-09-09 13:10:00,2022-09-09 18:10:00,312.0,315.0,6.2,14.3,22.5,44,777.2,0,1074,
2022-09-09 13:00:00,2022-09-09 18:00:00,297.0,293.0,9.5,17.2,22.4,42,777.3,0,1053,
2022-09-09 12:50:00,2022-09-09 17:50:00,259.0,193.0,6.2,12,22.3,47,777.4,0,1025,
2022-09-09 12:40:00,2022-09-09 17:40:00,239.0,273.0,6.9,12,21.9,49,777.5,0,1011,
2022-09-09 12:30:00,2022-09-09 17:30:00,315.0,277.0,7,12.5,21.1,52,777.6,0,993,
2022-09-09 12:20:00,2022-09-09 17:20:00,325.0,326.0,8.6,14.3,20.7,54,777.6,0,827,
2022-09-09 12:10:00,2022-09-09 17:10:00,96.0,36.0,6.4,12.5,21.1,54,777.6,0,756,
2022-09-09 12:00:00,2022-09-09 17:00:00,39.0,37.0,6.8,10.8,20.8,56,777.7,0,1011,
2022-09-09 11:50:00,2022-09-09 16:50:00,332.0,28.0,5.5,12,19.8,59,777.8,0,890,
2022-09-09 11:40:00,2022-09-09 16:40:00,295.0,263.0,4.9,8.5,19.2,63,777.8,0,404,
2022-09-09 11:30:00,2022-09-09 16:30:00,323.0,270.0,6.2,11.4,19.5,64,777.7,0,258,
2022-09-09 11:20:00,2022-09-09 16:20:00,201.0,206.0,7.4,14.9,20.1,61,777.7,0,664,
2022-09-09 11:10:00,2022-09-09 16:10:00,266.0,262.0,6.6,13.1,20.2,61,777.7,0,821,
2022-09-09 11:00:00,2022-09-09 16:00:00,306.0,316.0,7.4,12.5,19.9,64,777.8,0,799,
2022-09-09 10:50:00,2022-09-09 15:50:00,4.0,313.0,5.3,10.2,20.1,63,777.8,0,757,
2022-09-09 10:40:00,2022-09-09 15:40:00,351.0,338.0,4.4,9.1,20,64,777.9,0,712,
2022-09-09 10:30:00,2022-09-09 15:30:00,254.0,294.0,4.2,6.8,19.7,65,777.9,0,682,
2022-09-09 10:20:00,2022-09-09 15:20:00,287.0,309.0,3,7.9,19.2,70,777.9,0,642,
2022-09-09 10:10:00,2022-09-09 15:10:00,261.0,259.0,7.4,10.8,18.6,76,777.9,0,607,
2022-09-09 10:00:00,2022-09-09 15:00:00,247.0,259.0,4.6,9.1,18.5,83,777.9,0,577,
2022-09-09 09:50:00,2022-09-09 14:50:00,276.0,19.0,2.9,5.1,18.1,89,777.9,0,522,
2022-09-09 09:40:00,2022-09-09 14:40:00,61.0,92.0,5.4,9.1,17.8,92,777.8,0,484,
2022-09-09 09:30:00,2022-09-09 14:30:00,38.0,354.0,3.6,5.6,17.7,93,777.8,0,470,
2022-09-09 09:20:00,2022-09-09 14:20:00,260.0,270.0,3.1,5.1,17.2,98,777.7,0,433,
2022-09-09 09:10:00,2022-09-09 14:10:00,351.0,335.0,4.6,6.8,16.5,100,777.6,0,373,
2022-09-09 09:00:00,2022-09-09 14:00:00,356.0,4.0,5.2,8.5,16.4,100,777.5,0,311,
2022-09-09 08:50:00,2022-09-09 13:50:00,323.0,20.0,2.8,6.2,16.1,100,777.4,0,274,
2022-09-09 08:40:00,2022-09-09 13:40:00,347.0,326.0,2.7,5.6,15.9,100,777.2,0,231,
2022-09-09 08:30:00,2022-09-09 13:30:00,5.0,302.0,0,0,15.3,100,777.2,0,188,
2022-09-09 08:20:00,2022-09-09 13:20:00,303.0,302.0,0,0,14.5,99,777.1,0,155,
2022-09-09 08:10:00,2022-09-09 13:10:00,306.0,302.0,0,0,13.8,96,777,0,126,
2022-09-09 08:00:00,2022-09-09 13:00:00,287.0,302.0,0,0,13.2,92,777,0,91,
2022-09-09 07:50:00,2022-09-09 12:50:00,287.0,302.0,0,0,12.8,93,776.9,0,53,
2022-09-09 07:40:00,2022-09-09 12:40:00,272.0,302.0,0,0,12.7,93,776.9,0,19,
2022-09-09 07:30:00,2022-09-09 12:30:00,288.0,302.0,2.4,5.6,12.8,94,776.8,0,3,
2022-09-09 07:20:00,2022-09-09 12:20:00,306.0,304.0,1.7,2.8,12.8,93,776.6,0,0,
2022-09-09 07:10:00,2022-09-09 12:10:00,298.0,301.0,3.6,6.2,12.7,92,776.6,0,0,
2022-09-09 07:00:00,2022-09-09 12:00:00,273.0,276.0,1.6,2.2,12.8,93,776.5,0,0,
2022-09-09 06:50:00,2022-09-09 11:50:00,265.0,293.0,0,0,12.9,94,776.5,0,0,
2022-09-09 06:40:00,2022-09-09 11:40:00,300.0,293.0,0,0,13.1,95,776.5,0,0,
2022-09-09 06:30:00,2022-09-09 11:30:00,298.0,293.0,3.6,6.8,13.2,95,776.4,0,0,
2022-09-09 06:20:00,2022-09-09 11:20:00,310.0,298.0,5.4,7.9,13.2,95,776.3,0,0,
2022-09-09 06:10:00,2022-09-09 11:10:00,293.0,294.0,2.2,4.5,13.3,96,776.3,0,0,
2022-09-09 06:00:00,2022-09-09 11:00:00,284.0,291.0,5,8.5,13.4,97,776.3,0,0,
2022-09-09 05:50:00,2022-09-09 10:50:00,307.0,298.0,3.9,6.2,13.6,97,776.2,0,0,
2022-09-09 05:40:00,2022-09-09 10:40:00,311.0,304.0,3.9,7.4,13.6,98,776.3,0,0,
2022-09-09 05:30:00,2022-09-09 10:30:00,329.0,348.0,6.6,9.7,13.8,98,776.3,0,0,
2022-09-09 05:20:00,2022-09-09 10:20:00,335.0,333.0,5.9,10.2,13.8,98,776.2,0,0,
2022-09-09 05:10:00,2022-09-09 10:10:00,317.0,320.0,5.4,7.4,13.9,99,776.2,0,0,
2022-09-09 05:00:00,2022-09-09 10:00:00,348.0,4.0,3.1,6.2,14,100,776.3,0,0,
2022-09-09 04:50:00,2022-09-09 09:50:00,354.0,344.0,5.3,7.4,14.2,100,776.4,0,0,
2022-09-09 04:40:00,2022-09-09 09:40:00,336.0,307.0,5,7.9,14.3,100,776.4,0,0,
2022-09-09 04:30:00,2022-09-09 09:30:00,334.0,335.0,6.9,9.1,14.5,100,776.4,0,0,
2022-09-09 04:20:00,2022-09-09 09:20:00,345.0,350.0,6.9,9.7,14.6,100,776.5,0,0,
2022-09-09 04:10:00,2022-09-09 09:10:00,347.0,339.0,5,9.1,14.7,100,776.5,0,0,
2022-09-09 04:00:00,2022-09-09 09:00:00,328.0,343.0,3,5.6,14.8,100,776.7,0,0,
2022-09-09 03:50:00,2022-09-09 08:50:00,334.0,310.0,2,5.1,14.8,100,776.9,0,0,
2022-09-09 03:40:00,2022-09-09 08:40:00,301.0,277.0,1.6,2.2,14.8,100,777.1,0,0,
2022-09-09 03:30:00,2022-09-09 08:30:00,293.0,299.0,5.4,10.8,14.9,100,777.1,0,0,
2022-09-09 03:20:00,2022-09-09 08:20:00,307.0,304.0,5.5,10.8,14.9,100,777.2,0,0,
2022-09-09 03:10:00,2022-09-09 08:10:00,312.0,321.0,6.7,11.4,15,100,777.3,0,0,
2022-09-09 03:00:00,2022-09-09 08:00:00,317.0,310.0,7.8,14.9,15.1,100,777.4,0,0,
2022-09-09 02:50:00,2022-09-09 07:50:00,314.0,315.0,10.3,16,15.2,100,777.5,0,0,
2022-09-09 02:40:00,2022-09-09 07:40:00,307.0,303.0,9.1,17.2,15.3,100,777.6,0,0,
2022-09-09 02:30:00,2022-09-09 07:30:00,306.0,304.0,9.4,16,15.4,100,777.7,0,0,
2022-09-09 02:20:00,2022-09-09 07:20:00,318.0,336.0,9.5,17.7,15.5,100,777.7,0,0,
2022-09-09 02:10:00,2022-09-09 07:10:00,332.0,331.0,7,10.8,15.5,100,777.8,0,0,
2022-09-09 02:00:00,2022-09-09 07:00:00,323.0,322.0,5.8,8.5,15.6,100,777.8,0,0,
2022-09-09 01:50:00,2022-09-09 06:50:00,311.0,318.0,3.9,9.7,15.6,100,777.8,0,0,
2022-09-09 01:40:00,2022-09-09 06:40:00,312.0,273.0,6,10.8,15.6,100,778,0,0,
2022-09-09 01:30:00,2022-09-09 06:30:00,312.0,302.0,6.4,10.2,15.6,100,778.1,0,0,
2022-09-09 01:20:00,2022-09-09 06:20:00,306.0,306.0,6.6,11.4,15.6,100,778.1,0,0,
2022-09-09 01:10:00,2022-09-09 06:10:00,314.0,310.0,6.2,13.1,15.6,100,778.2,0,0,
2022-09-09 01:00:00,2022-09-09 06:00:00,308.0,328.0,10.5,16,15.6,100,778.2,0,0,
2022-09-09 00:50:00,2022-09-09 05:50:00,316.0,312.0,11,20.6,15.7,100,778.2,0,0,
2022-09-09 00:40:00,2022-09-09 05:40:00,311.0,314.0,10.1,17.7,15.7,100,778.2,0,0,
2022-09-09 00:30:00,2022-09-09 05:30:00,317.0,298.0,11,18.3,15.7,100,778.2,0,0,
2022-09-09 00:20:00,2022-09-09 05:20:00,319.0,316.0,12.3,20.6,15.7,100,778.2,0,0,
2022-09-09 00:10:00,2022-09-09 05:10:00,321.0,311.0,12,20.6,15.8,100,778.2,0,0,
2022-09-09 00:00:00,2022-09-09 05:00:00,325.0,322.0,11,18.9,15.9,100,778.2,0,0,
2022-09-08 23:50:00,2022-09-09 04:50:00,315.0,315.0,10.8,21.8,16,100,778.3,0,0,
2022-09-08 23:40:00,2022-09-09 04:40:00,303.0,299.0,12.8,20.6,16.2,100,778.3,0,0,
2022-09-08 23:30:00,2022-09-09 04:30:00,326.0,324.0,10.6,19.5,16.3,100,778.4,0,0,
2022-09-08 23:20:00,2022-09-09 04:20:00,343.0,352.0,9.8,15.4,16.3,100,778.3,0,0,
